Depth,ROP5,GammaRay,SWOB,TQA,RPM,TRPM_RT,CRPM_RT,STICK_RT,SPPA,TFLO,AnTemp,AnPres,SHKRSK_RT,ECD
1067.5619999999935,9.09,22.563,3.36,10.243,69.718,1914.063,56.0,168.0,74.919,3100.995,25.2,128.3118,0.0,1.2162
1067.7143999999937,8.987,20.25,3.486,10.096,69.774,1914.063,71.0,381.0,74.964,3100.995,25.8,129.1392,0.0,1.2212
1067.8667999999934,8.887,26.266,3.42,10.219,69.772,1914.063,66.0,243.0,74.837,3100.995,25.2,128.3532,0.0,1.2164000000000001
1068.0191999999934,8.38,20.25,2.528,8.184,69.67,1933.594,62.0,135.0,74.915,3100.995,25.6,128.67020000000002,0.0,1.2182
1068.1715999999933,8.38,21.391,3.499,8.866,69.476,1914.063,81.0,177.0,74.803,3100.995,25.2,128.3118,0.0,1.2162
1068.3239999999932,8.38,19.141,3.38,10.786,69.789,1914.063,67.0,216.0,73.704,3100.995,25.2,128.3532,0.0,1.2164
1068.4763999999932,8.38,20.25,3.627,10.454,69.565,1914.063,64.0,138.0,73.231,3100.995,25.6,128.67020000000002,0.0,1.2182
1068.6287999999931,8.379,22.563,3.388,10.829,69.774,1914.063,66.0,129.0,73.803,3100.995,25.6,128.67020000000002,0.0,1.2182
1068.781199999993,8.379,17.016,2.771,10.72,69.772,1992.188,70.0,381.0,72.821,3100.995,25.8,128.98740000000004,0.0,1.2204000000000002
1068.933599999993,8.446,21.391,3.471,9.837,69.283,1875.0,69.0,114.0,60.992,3100.995,25.2,128.32560000000004,0.0,1.2164
1069.085999999993,8.536,21.391,3.74,10.882,69.527,1914.063,72.0,99.0,57.498,3100.995,25.4,128.4496,0.0,1.217
1069.238399999993,8.629,21.391,3.648,11.034,69.945,1914.063,70.0,78.0,58.213,3100.995,25.2,128.3118,0.0,1.2164
1069.3907999999929,8.725,83.2972,3.65,11.177,69.709,1953.125,70.0,54.0,63.785,3100.995,25.0,127.99460000000002,0.0,1.2147999999999999
1069.5431999999928,9.371,79.61600000000001,3.452,11.091,69.336,1953.125,69.0,36.0,69.158,3100.995,25.2,128.27040000000002,0.0,1.2164000000000001
1069.6955999999927,9.517,23.766,3.628,11.142,69.443,1953.125,65.0,42.0,72.37,3100.995,25.2,128.32560000000004,0.0,1.2164
