Depth,ROP5,GammaRay,SWOB,TQA,RPM,TRPM_RT,CRPM_RT,STICK_RT,SPPA,TFLO,AnTemp,AnPres,SHKRSK_RT,ECD
1198.168799999945,12.695,141.016,0.503,5.961,139.096,3085.938,137.0,6.0,139.934,4138.493,34.0,144.859,0.0,1.236
1218.4379999999371,23.842,150.063,0.506,6.39,79.494,3085.938,79.0,15.0,141.895,4138.493,34.0,148.858,0.0,1.249
1237.94519999993,24.306,112.891,-1.493,5.829,79.518,3085.938,81.0,24.0,131.713,3959.3,35.0,151.547,0.0,1.251
1278.178799999915,32.743,110.25,0.24,7.742,94.078,3144.531,88.0,108.0,145.7,4204.857,37.0,157.959,0.0,1.263
1285.6463999999123,18.989,123.766,0.474,10.249,99.549,3242.188,101.0,18.0,152.151,4338.742,38.0,159.269,0.0,1.266
1314.9071999999014,6.875,102.516,4.027,8.704,99.543,3242.188,99.0,9.0,151.779,4338.742,38.0,162.923,0.0,1.266
1315.0595999999014,4.434,110.25,3.611,8.503,101.0,3242.188,104.0,6.0,151.888,4338.742,38.0,162.992,0.0,1.266
1315.3643999999013,3.057,115.563,5.311,8.767,104.335,2968.75,104.0,6.0,132.411,4004.993,38.0,163.061,0.0,1.267
1315.6691999999011,2.575,107.641,5.56,10.993,104.511,2968.75,105.0,6.0,132.782,4004.993,38.0,163.061,0.0,1.266
1315.973999999901,2.164,118.266,0.488,6.038,104.188,2968.75,103.0,6.0,131.591,4004.993,38.0,163.199,0.0,1.267
1316.278799999901,2.26,129.391,1.267,6.523,104.402,2968.75,103.0,18.0,131.877,4004.993,38.0,163.199,0.0,1.267
1316.5835999999008,3.481,129.391,1.258,7.353,104.0,2968.75,104.0,21.0,132.524,4004.993,38.0,163.199,0.0,1.267
1317.3455999999003,9.307,141.016,1.112,6.395,104.082,2968.75,104.0,9.0,132.976,4004.993,38.0,163.406,0.0,1.267
1394.7647999998717,16.742,129.391,2.251,6.508,159.447,3359.375,156.0,12.0,165.284,4484.594,41.0,173.61,0.0,1.272
1405.8899999998675,30.648,153.141,1.751,13.256,149.396,3359.375,157.0,27.0,166.368,4472.092,40.0,175.541,0.0,1.276
1458.315599999848,20.034,153.141,0.847,5.958,159.928,2539.063,157.0,6.0,111.498,3550.87,40.0,182.435,0.0,1.278
1458.467999999848,17.912,147.016,0.868,7.038,159.725,2539.063,157.0,3.0,108.567,3493.294,40.0,182.573,0.0,1.279
1458.620399999848,16.191,147.016,0.836,6.573,159.269,2539.063,157.0,6.0,108.604,3493.294,40.0,182.573,0.0,1.279
1458.7727999998478,14.776,153.141,0.587,6.551,159.358,2539.063,157.0,3.0,108.473,3493.294,40.0,182.504,0.0,1.278
1458.9251999998478,13.593,159.391,0.976,6.519,159.881,2519.531,157.0,9.0,108.561,3493.294,40.0,182.573,0.0,1.278
1459.0775999998475,12.577,156.25,0.885,6.675,159.376,2500.0,157.0,6.0,108.544,3493.294,40.0,182.504,0.0,1.278
1459.2299999998477,11.707,153.141,0.651,6.644,159.889,2539.063,157.0,6.0,108.603,3493.294,40.0,182.573,0.0,1.278
1459.3823999998476,10.946,153.141,0.901,6.581,159.973,2539.063,157.0,3.0,108.575,3493.294,40.0,182.573,0.0,1.278
1459.5347999998476,10.281,162.563,0.991,6.725,159.241,2539.063,158.0,6.0,108.705,3493.294,41.0,182.573,0.0,1.278
1459.6871999998475,9.69,159.391,0.837,6.391,159.633,2539.063,157.0,6.0,108.861,3493.294,41.0,182.642,0.0,1.278
1459.8395999998477,10.083,147.016,0.924,6.302,159.119,2500.0,157.0,6.0,108.34,3493.294,41.0,182.711,0.0,1.279
1459.9919999998474,10.083,147.016,0.963,6.388,159.908,2500.0,157.0,6.0,108.303,3493.294,41.0,182.711,0.0,1.278
1460.144399999847,10.083,153.141,0.795,6.452,159.073,2539.063,157.0,3.0,108.26,3493.294,41.0,182.711,0.0,1.278
1460.2967999998473,10.082,147.016,3.128,6.371,159.257,2500.0,157.0,6.0,108.298,3493.294,41.0,182.711,0.0,1.278
1460.4491999998472,10.08,150.063,3.342,6.493,159.0,2500.0,157.0,6.0,108.609,3493.294,41.0,182.78,0.0,1.279
1460.6015999998472,10.082,147.016,3.235,6.806,159.275,2519.531,157.0,3.0,108.68,3493.294,41.0,182.711,0.0,1.278
1460.753999999847,10.083,165.766,3.167,6.294,159.908,2539.063,157.0,6.0,108.867,3493.294,41.0,182.711,0.0,1.278
1460.906399999847,10.085,165.766,3.294,6.275,159.514,2539.063,157.0,3.0,109.021,3493.294,41.0,182.78,0.0,1.278
1461.058799999847,10.084,169.0,3.38,6.574,159.519,2500.0,157.0,3.0,109.109,3493.294,41.0,182.78,0.0,1.278
1461.211199999847,10.085,156.25,3.277,6.723,159.771,2500.0,157.0,3.0,109.014,3493.294,41.0,182.918,0.0,1.279
1461.3635999998469,10.084,159.391,3.143,6.591,159.679,2539.063,157.0,6.0,108.605,3493.294,41.0,182.918,0.0,1.279
1461.5159999998468,10.085,159.391,3.25,6.598,159.587,2539.063,158.0,3.0,107.836,3493.294,41.0,182.918,0.0,1.279
1461.6683999998468,10.083,147.016,3.115,6.377,159.752,2539.063,157.0,3.0,108.215,3493.294,41.0,182.987,0.0,1.279
1461.8207999998467,10.062,141.016,3.186,6.417,159.784,2539.063,157.0,3.0,108.644,3493.294,41.0,182.987,0.0,1.279
1461.9731999998469,10.022,159.391,3.528,6.282,159.292,2539.063,157.0,3.0,108.977,3493.294,41.0,182.987,0.0,1.279
1462.1255999998466,9.981,144.0,3.425,6.4,159.009,2539.063,158.0,3.0,109.024,3493.294,41.0,182.987,0.0,1.279
1462.2779999998463,9.937,156.25,3.443,6.289,159.708,2539.063,157.0,6.0,109.17,3493.294,41.0,182.918,0.0,1.278
1462.4303999998465,9.93,144.0,3.96,6.258,159.855,2539.063,157.0,6.0,109.209,3493.294,41.0,182.987,0.0,1.278
1462.5827999998464,9.924,141.016,3.56,6.567,159.633,2539.063,157.0,9.0,109.269,3493.294,41.0,183.056,0.0,1.279
1462.7351999998464,9.92,147.016,3.516,6.331,159.505,2539.063,157.0,9.0,109.147,3493.294,41.0,183.056,0.0,1.278
1462.8875999998463,9.915,144.0,3.268,6.338,159.4,2539.063,157.0,6.0,109.163,3493.294,41.0,183.056,0.0,1.278
1463.0399999998465,9.909,150.063,3.299,6.406,159.339,2539.063,158.0,6.0,109.162,3493.294,41.0,183.125,0.0,1.279
1463.1923999998462,9.906,144.0,2.809,6.803,159.918,2539.063,157.0,9.0,109.202,3493.294,41.0,183.125,0.0,1.279
1463.344799999846,9.923,153.141,2.696,6.377,159.743,2539.063,157.0,6.0,109.322,3493.294,41.0,183.194,0.0,1.279
1463.497199999846,9.956,147.016,2.465,6.26,159.33,2539.063,157.0,3.0,109.171,3493.294,41.0,183.194,0.0,1.279
1463.649599999846,10.184,141.016,2.823,6.356,159.292,2539.063,157.0,3.0,109.444,3493.294,41.0,183.194,0.0,1.279
1464.5639999998457,14.729,138.063,2.383,7.39,159.852,2539.063,157.0,3.0,110.014,3493.294,41.0,183.401,0.0,1.279
